"TID","EN","FR","DE","ES","IT","NL","NO","TR","JP","KR","RU","AR","PT","CN","CNT","FA","ID","MS","TH","FI","VI"
"TID_RESOURCE_LIMIT_REACHED","<RESOURCE> maximum limit reached!",,,,,,,,,,,,,,,,,,,,
"TID_BUY_RESOURCE_PACK_TITLE","Buy Resource Pack?",,,,,,,,,,,,,,,,,,,,
"TID_BUY_RESOURCE_PACK_CONTENT","Buy <name>?",,,,,,,,,,,,,,,,,,,,
"TID_PLEASE_TYPE_CONFIRM","Please type in \q<CONFIRM>\q and press the Buy button to purchase <ITEM> for <PRICE>.",,,,,,,,,,,,,,,,,,,,
"TID_PURCHASE_LIMIT_TITLE","Confirm Purchase",,,,,,,,,,,,,,,,,,,,
"TID_YOU_PURCHASED_TOO_MUCH","To avoid accidental purchases, you'll be able to buy again in <TIME>",,,,,,,,,,,,,,,,,,,,
"TID_END_BATTLE","END BATTLE",,,,,,,,,,,,,,,,,,,,
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","New Google Play Sign-In",,,,,,,,,,,,,,,,,,,,
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Do you want to save your current game on this Google account?",,,,,,,,,,,,,,,,,,,,
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google Account Alert",,,,,,,,,,,,,,,,,,,,
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","Do you want to load <c3366cc><name></c>'s progress with <c3366cc>level <number></c>? Warning: progress in the current game will be lost.",,,,,,,,,,,,,,,,,,,,
"TID_STATS_HQ_LEVEL","HQ LEVEL",,,,,,,,,,,,,,,,,,,,
"TID_STATS_HELICOPTOR_LEVEL","CHOPPER LEVEL",,,,,,,,,,,,,,,,,,,,
"TID_STATS_TOTAL_ATTACK_STARS","TOTAL ATTACK STARS",,,,,,,,,,,,,,,,,,,,
"TID_STATS_TOTAL_DEFENSE_STARS","TOTAL DEFENSE STARS",,,,,,,,,,,,,,,,,,,,
"TID_STATS_CARDS_FOUND","CARDS FOUND",,,,,,,,,,,,,,,,,,,,
"TID_STATS_DONATED_GOLD","DONATED GOLD",,,,,,,,,,,,,,,,,,,,
"TID_STATS_GOLD_LOOTED","TOTAL GOLD LOOTED",,,,,,,,,,,,,,,,,,,,
"TID_STATS_TOP_ATTACK_CARD","TOP ATTACK CARD",,,,,,,,,,,,,,,,,,,,
"TID_STATS_DOMINATION_STARS","DOMINATION STARS",,,,,,,,,,,,,,,,,,,,
"TID_STATS_DOMINATION_TEAM_VICTORIES","TEAM VICTORIES",,,,,,,,,,,,,,,,,,,,
"TID_STATS_DOMINATION_GOLD_LOOTED","DOMINATION GOLD LOOTED",,,,,,,,,,,,,,,,,,,,
"TID_LEAGUE_SEASONS_BEGIN_FROM","League Seasons begin at 3000 Stars",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_DRAFT_USES_LEFT_TITLE","Finish Draft",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_DRAFT_USES_LEFT_TEXT","You will use the selected troops on battle day!\n\nAre you sure you want to continue?",,,,,,,,,,,,,,,,,,,,
"TID_LEADERBOARD_GLOBAL","Global",,,,,,,,,,,,,,,,,,,,
"TID_LEADERBOARD_LOCAL","Local",,,,,,,,,,,,,,,,,,,,
"TID_CHEST_DOMINATION_1","Bronze DOMINATION Chest",,,,,,,,,,,,,,,,,,,,
"TID_CHEST_DOMINATION_2","Silver DOMINATION Chest",,,,,,,,,,,,,,,,,,,,
"TID_CHEST_DOMINATION_3","Gold DOMINATION Chest",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_UNLOCK_ACCOUNT_TITLE","Account Locked",,,,,,,,,,,,,,,,,,,,
"TID_ENTER_UNLOCK_CODE","Enter unlock code here:",,,,,,,,,,,,,,,,,,,,
"TID_ACCOUNT_LOCK_INFO","Your account has been locked for security reasons. Enter the unlock code to recover your account.",,,,,,,,,,,,,,,,,,,,
"TID_BUTTON_HELP","Help and support",,,,,,,,,,,,,,,,,,,,
"TID_INVAILD_UNLOCK_CODE","Invalid Code!",,,,,,,,,,,,,,,,,,,,
"TID_TEAM_JOIN_INFO_01","Chat with Teammates!",,,,,,,,,,,,,,,,,,,,
"TID_TEAM_JOIN_INFO_02","Play DOMINATION against other Teams!",,,,,,,,,,,,,,,,,,,,
"TID_TEAM_JOIN_INFO_03","Research bonus defenses!",,,,,,,,,,,,,,,,,,,,
"TID_STATS_TITLE","PLAYER STATS",,,,,,,,,,,,,,,,,,,,
"TID_PROFILE_DOMINATION_STATS","DOMINATION STATS",,,,,,,,,,,,,,,,,,,,
"TID_ALL_TIME_BEST","ALL TIME BEST",,,,,,,,,,,,,,,,,,,,
"TID_TEAM_JOIN_TITLE","WHY JOIN A TEAM?",,,,,,,,,,,,,,,,,,,,
"TID_HELP","HELP",,,,,,,,,,,,,,,,,,,,
"TID_EXP_LEVEL_TOOLTIP","Upgrade your cards and battle to gain XP!",,,,,,,,,,,,,,,,,,,,
"TID_LEVEL_UP_REWARD","LEVEL UP REWARD",,,,,,,,,,,,,,,,,,,,
"TID_GATHER_10_DONATIONS_TO_BUILD","Choose a BONUS DEFENSE to Build",,,,,,,,,,,,,,,,,,,,
"TID_CHOOSE_BONUS_DEFENSE_TITLE","Choose a BONUS DEFENSE to Build",,,,,,,,,,,,,,,,,,,,
"TID_REFRESH_IN","REFRESH IN:",,,,,,,,,,,,,,,,,,,,
"TID_BONUS_DEFENCE_POPUP_COST","Build Cost: <num> Gold",,,,,,,,,,,,,,,,,,,,
"TID_BUILD","BUILD",,,,,,,,,,,,,,,,,,,,
"TID_DONATE","DONATE",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_PACK_1","BRONZE PACK",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_PACK_2","SILVER PACK",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_PACK_3","GOLD PACK",,,,,,,,,,,,,,,,,,,,
"TID_CARD_PACK_INFO","Contents refresh with each purchase",,,,,,,,,,,,,,,,,,,,
"TID_CARD_PACK_CARD_COUNT","<num> CARDS!",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_REFRESH_TIME","New Card Packs in: <time>",,,,,,,,,,,,,,,,,,,,
"TID_INVALID_PLAYER_ID","Player tag is invalid. Please check it.",,,,,,,,,,,,,,,,,,,,
"TID_LOCATIONS_TO_FIND","CAN TRAVEL TO",,,,,,,,,,,,,,,,,,,,
"TID_ENVIRONMENT_FOREST","WOODLANDS",,,,,,,,,,,,,,,,,,,,
"TID_ENVIRONMENT_MEGACITY","MEGACITY",,,,,,,,,,,,,,,,,,,,
"TID_ENVIRONMENT_DESERT","AREA 54",,,,,,,,,,,,,,,,,,,,
"TID_SCORE_AT_SEASON_END","SEASON RESULT",,,,,,,,,,,,,,,,,,,,
"TID_SCORE_AFTER_SEASON_RESET","AFTER RESET",,,,,,,,,,,,,,,,,,,,
"TID_DOMINATION_DRAFT_TOOLTIP","This set of cards will be used during your DOMINATION battles.\n\nTap a card to change it.",,,,,,,,,,,,,,,,,,,,
"TID_DOMINATION_REWARD_CHEST_TOOLTIP","The more Stars your Team earns, the better this box gets!\n\nThis box also gets better as you upgrade your HQ.",,,,,,,,,,,,,,,,,,,,
"TID_DEFENCE_LOG_TOOLTIP","Collect 100 Stars to receive a DEFENSE BOX!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_RESEARCH_TOOLTIP","Donate gold to help research a bonus defense. Once complete, everyone who donated can place the bonus defense in their GOLD MINE!",,,,,,,,,,,,,,,,,,,,
"TID_SEASON_INFO_TOOLTIP","At the end of each League Season you lose 50% of your Stars above 3000.\n\nDuring each League Season you can collect all rewards above 3000 Stars again!",,,,,,,,,,,,,,,,,,,,
"TID_CAN_BE_FOUND_LATER","Can be found at HQ <num>",,,,,,,,,,,,,,,,,,,,
"TID_CARD_NOT_FOUND_YET","Not found yet!",,,,,,,,,,,,,,,,,,,,
"TID_INBOX_EMPTY_TITLE","You have no new messages.",,,,,,,,,,,,,,,,,,,,
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook Alert",,,,,,,,,,,,,,,,,,,,
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","This Facebook account was linked to another game. Link it to your current game instead?",,,,,,,,,,,,,,,,,,,,
"TID_FRIENDS_LEADERBOARD","Friends Leaderboard",,,,,,,,,,,,,,,,,,,,
"TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL","Friends list is full!",,,,,,,,,,,,,,,,,,,,
"TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY","Too many invites active, try again later",,,,,,,,,,,,,,,,,,,,
"TID_INVITE_FRIEND_TOKEN_ERROR","Error inviting friends",,,,,,,,,,,,,,,,,,,,
"TID_ADD_FRIEND_FAILED","Failed to add friend",,,,,,,,,,,,,,,,,,,,
"TID_ADD_FRIEND_FAILED_TOKEN_EXPIRED","Friend link has expired!",,,,,,,,,,,,,,,,,,,,
"TID_ADD_FRIEND_FAILED_THEIR_LIST_FULL","Unable to add friend, their friend list is full!",,,,,,,,,,,,,,,,,,,,
"TID_ADD_FRIEND_FAILED_YOUR_LIST_FULL","Unable to add friend, your friend list is full!",,,,,,,,,,,,,,,,,,,,
"TID_ADD_FRIEND_FAILED_BANNED","Unable to add friend, user is banned!",,,,,,,,,,,,,,,,,,,,
"TID_SERVER_ERROR_BUTTON","OK",,,,,,,,,,,,,,,,,,,,
"TID_DOWNLOADING_UPDATE","Updating...",,,,,,,,,,,,,,,,,,,,
"TID_INVITE_TO_TEAM","Invite to Team",,,,,,,,,,,,,,,,,,,,
"TID_CLAIM_DELIVERABLE_TITLE","Account Support",,,,,,,,,,,,,,,,,,,,
"TID_CLAIM_DELIVERABLE_MESSAGE","Your account has been compensated:",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_DIAMONDS","Gems",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAIL_CLOSED","Team is closed!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAIL_BANNED","Can not join, you have been banned from this Team!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAIL_ALREADY_SENT","Wait before sending another request to join this Team!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAIL_NO_SCORE","You don't have enough Stars to join this Team!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAIL_ALREADY_IN_CLAN","You are already in a Team!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAIL_FULL","Team is full!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAIL_GENERIC","Unable to join the Team!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAIL_TOO_MANY_PENDING_REQUESTS","Unable to join the Team at this time. Please try again later.",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAIL_NOT_ENOUGH_XP","Unable to join, XP Level too low.",,,,,,,,,,,,,,,,,,,,
"TID_EXTRA_GOLD","EXTRA GOLD",,,,,,,,,,,,,,,,,,,,
"TID_ABOUT","Credits\n\n<names>\n\nRush Wars ™ <version>\nCopyright 2019 Supercell Ltd. All Rights Reserved.\nUS Patent Pending\nAll use of this software is subject to Terms and Conditions and Privacy Policy at supercell.com.",,,,,,,,,,,,,,,,,,,,
"TID_ABOUT_BUTTON","Credits",,,,,,,,,,,,,,,,,,,,
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Connection lost",,,,,,,,,,,,,,,,,,,,
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Another device is connecting to this game.",,,,,,,,,,,,,,,,,,,,
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Reload",,,,,,,,,,,,,,,,,,,,
"TID_INVITE_CLAN_TOKEN_ERROR","Error generating invite",,,,,,,,,,,,,,,,,,,,
"TID_ALLIANCE_JOIN_POST_MESSAGE","Click this link to join my Team in Rush Wars!",,,,,,,,,,,,,,,,,,,,
"TID_ALLIANCE_JOIN_POST_TITLE","Invite a friend to join your Team!",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_CHANGE_CLAN_TITLE","Change Team?",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_CHANGE_CLAN","You are already in a Team! Do you really want to change Team?",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAILED","Joining the Team failed",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAILED_FULL","Team is full",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAILED_NOT_OPEN","Team is closed",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAILED_SCORE_TOO_LOW","You don't have enough Stars to join this Team!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAILED_TARGET_ALREADY_IN_CLAN","Player is already in a Team",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAILED_IN_TUTORIAL","Unable to join Team while in training!",,,,,,,,,,,,,,,,,,,,
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","Ask your Team Leader, Co-Leaders or Elders to accept",,,,,,,,,,,,,,,,,,,,
"TID_TRAINING_UPGRADE_HELICOPTER_FOR_AIRDROP","Upgrade your CHOPPER for more capacity!",,,,,,,,,,,,,,,,,,,,
"TID_NEW_OUTPOST","NEW GOLD MINE!",,,,,,,,,,,,,,,,,,,,
"TID_ALLIANCE_MAIL_NOTIFICATION","TEAM MAIL received. It's from <name>!",,,,,,,,,,,,,,,,,,,,
"TID_CLAN_JOIN_FAILED_BANNED","Try again in 1 hour!",,,,,,,,,,,,,,,,,,,,
"TID_FRIENDS_COMING_SOON","COMING SOON",,,,,,,,,,,,,,,,,,,,
"TID_NO_CLANS_FOUND","No Teams found!",,,,,,,,,,,,,,,,,,,,
"TID_HELI_UPGRADE_NEW_ENV","CAN TRAVEL TO",,,,,,,,,,,,,,,,,,,,
"TID_COMING_SOON","COMING SOON...",,,,,,,,,,,,,,,,,,,,
"TID_DAILY_DEALS_AVAILABLE_ONLY_IN_HOME","Daily Deals only available in Home!",,,,,,,,,,,,,,,,,,,,
"TID_PHONE_TITLE","???",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY1","So what did he tell you about us...? And can you really trust a dude in a dinosaur costume? We've seen him eat PB&J sandwiches in there.",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY2","Hello again. You wanna get mega rich, huh? We can help. Just sign here … We'll take your silence as a non-verbal agreement.",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY3","What's more valuable than gold? LOTS of gold. There's a global gold rush happening and you don't want to miss out.",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY4","Getting mega rich ain't easy, but we've got a few tricks to share. Start by joining an active Team, OK?",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY5","Firstly, be a good Teammate – chatty, friendly, etc. Earn their trust, ya know?",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY6","Secondly, donate to their bonus defense research. You gotta spend gold to make gold.",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY7","Thirdly, join your Team's Daily Domination. This is where you can scoop up a lot more gold, and fame.",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY8","Now that we've helped you, you will help us. Just like it says in our agreement. We'll be in touch.",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY9","Someone has stolen the manuscript for our next archaeology novel. It's called Dig Lemon Boat Ages. We need it back.",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY10","We've found the manuscript. There's jam on it. Probably Bearman. Find out what else he took; check his pockets.",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY11","Just a peanut and some floss? …",,,,,,,,,,,,,,,,,,,,
"TID_TIP_STORY12","Hello, taxi? ... Sorry, wrong number.",,,,,,,,,,,,,,,,,,,,
"TID_TIP","TIP",,,,,,,,,,,,,,,,,,,,
"TID_TIP1","At the end of a 3-Star battle, unused cards get turned into bonus gold!",,,,,,,,,,,,,,,,,,,,
"TID_TIP2","Join a Team to face off against other Teams from around the globe in Domination!",,,,,,,,,,,,,,,,,,,,
"TID_TIP3","When you flee from a wolf, you run into a Bearman.",,,,,,,,,,,,,,,,,,,,
"TID_TIP4","You can research a bonus defense if you're in a Team!",,,,,,,,,,,,,,,,,,,,
"TID_TIP5","Exploding barrels don't damage attacking troops.",,,,,,,,,,,,,,,,,,,,
"TID_TIP6","Airdrops don't damage attacking troops.",,,,,,,,,,,,,,,,,,,,
"TID_TIP7","Storm Area 54, they can't stop all of us.",,,,,,,,,,,,,,,,,,,,
"TID_TIP8","Free Boxes are delivered to your camp every few hours!",,,,,,,,,,,,,,,,,,,,
"TID_TIP9","You gain every Star you defend at your Gold Mine.",,,,,,,,,,,,,,,,,,,,
"TID_TIP10","Commanders have special abilities that can be used multiple times during a battle.",,,,,,,,,,,,,,,,,,,,
"TID_TIP11","Upgrading your Chopper allows it to travel farther and take your troops to new locations!",,,,,,,,,,,,,,,,,,,,
"TID_TIP12","Gotta go fast.",,,,,,,,,,,,,,,,,,,,
"TID_TIP13","The Log knows what's up.",,,,,,,,,,,,,,,,,,,,
"TID_TIP14","You can save troops and airdrops to deploy DURING a battle!",,,,,,,,,,,,,,,,,,,,
"TID_TIP15","Beware of suspicious-looking hazmat dudes.",,,,,,,,,,,,,,,,,,,,
"TID_TIP16","Coach's special ability boosts your units' attack speed and move speed.",,,,,,,,,,,,,,,,,,,,
"TID_TIP17","Lady Grenade's special ability serves up a volley of grenades in front of her.",,,,,,,,,,,,,,,,,,,,
"TID_TIP18","Bearman's special ability makes him charge forward, smashing through and into things.",,,,,,,,,,,,,,,,,,,,
"TID_TIP19","Mother's special ability hires a couple of loyal Henchmen to do her bidding.",,,,,,,,,,,,,,,,,,,,
"TID_TIP20","B.I.G.'s special ability allows him to jump forward and land with a S.T.O.M.P.",,,,,,,,,,,,,,,,,,,,
"TID_TIP21","Rumor is... the Dummy's mustache is actually a croissant.",,,,,,,,,,,,,,,,,,,,
"TID_TIP22","Be excellent to each other.",,,,,,,,,,,,,,,,,,,,
"TID_TIP23","In Team Domination you can attack as many times as you have troops left to use!",,,,,,,,,,,,,,,,,,,,
"TID_TIP24","In Team Domination, the key to victory is being efficient with how many troops you use per attack.",,,,,,,,,,,,,,,,,,,,
"TID_TIP25","Get to the Chopper!",,,,,,,,,,,,,,,,,,,,
"TID_TIP26","Each Star you earn in battle gives you a bit of XP.",,,,,,,,,,,,,,,,,,,,
"TID_TIP27","Every bit of damage you deal to a Star Building adds to the gold you get at the end of the battle!",,,,,,,,,,,,,,,,,,,,
"TID_TIP28","You can remove obstacles, such as exploding barrels, from your Gold Mine and Domination bases.",,,,,,,,,,,,,,,,,,,,
"TID_TIP29","When removing obstacles from your Gold Mine or Domination bases, sometimes you'll find Gems!",,,,,,,,,,,,,,,,,,,,
"TID_TIP30","Gain XP Levels by upgrading your cards. Higher XP Levels are required to upgrade your HQ.",,,,,,,,,,,,,,,,,,,,
"TID_TIP31","Upgrade your HQ to get better Free Boxes!",,,,,,,,,,,,,,,,,,,,
"TID_TIP32","You get assigned new attack cards every 3 battle boxes!",,,,,,,,,,,,,,,,,,,,
"TID_TIP33","Every time you find a new Gold Mine, you get assigned new defense cards!",,,,,,,,,,,,,,,,,,,,
"TID_INFO_POP_UP_IAP_NOTE_TITLE","In-App Purchases",,,,,,,,,,,,,,,,,,,,
"TID_INFO_POP_UP_IAP_NOTE","Rush Wars is free to play, but you can speed up your progress with in-app purchases. If desired, purchases can be disabled in your device's settings. You must also be 13+ to play.",,,,,,,,,,,,,,,,,,,,
"TID_INFO_POP_UP_IAP_NOTE_ANDROID","Rush Wars is free to play, but you can speed up your progress with in-app purchases. To disable this, set up password protection for purchases in your Google Play Store app settings. You must also be 13+ to play.",,,,,,,,,,,,,,,,,,,,
"TID_INFO_POP_UP_TOS_PP_TITLE","Important Notice",,,,,,,,,,,,,,,,,,,,
"TID_INFO_POP_UP_TOS_PP_NOTE","Rush Wars is free to play, but you can speed up progress with in-app purchases (you can disable this in your device settings). Tap OK to accept our Terms and Privacy Policy.",,,,,,,,,,,,,,,,,,,,
"TID_INFO_POP_UP_TOS_PP_NOTE_ANDROID","Rush Wars is free to play, but you can speed up progress with in-app purchases (to disable this, set up password protection in your Google Play Store app settings). Tap OK to accept our Terms and Privacy Policy.",,,,,,,,,,,,,,,,,,,,
"TID_INFO_POP_UP_TOS_PP_BUTTON1","OK",,,,,,,,,,,,,,,,,,,,
"TID_INFO_POP_UP_TOS_PP_BUTTON2","Terms of Service",,,,,,,,,,,,,,,,,,,,
"TID_RATE_APP_TITLE","Rate Rush Wars",,,,,,,,,,,,,,,,,,,,
"TID_RATE_APP_MESSAGE","Please rate or review Rush Wars on App Store to give us valuable feedback!",,,,,,,,,,,,,,,,,,,,
"TID_RATE_APP_MESSAGE_ANDROID","Please rate or review Rush Wars on Google Play to give us valuable feedback!",,,,,,,,,,,,,,,,,,,,
"TID_BUTTON_RATE_APP_LATER","Later",,,,,,,,,,,,,,,,,,,,
"TID_BUTTON_RATE_APP_REVIEW","Review",,,,,,,,,,,,,,,,,,,,
"TID_BUTTON_RATE_APP_NEVER","Never",,,,,,,,,,,,,,,,,,,,
"TID_TOO_MANY_ALLIANCE_CHAT_REPORTS_SENT","Please wait before sending another report",,,,,,,,,,,,,,,,,,,,
"TID_CHAT_RULES","CHAT RULES",,,,,,,,,,,,,,,,,,,,
"TID_CHAT_RULES_INFO","• Respect your fellow Team Members\n\n• Always remember to keep your private information private\n\n• Use “Report” to let us know about offensive players",,,,,,,,,,,,,,,,,,,,
"TID_CHAT_MISCONDUCT_WARNING","Misconduct may lead to your account being banned",,,,,,,,,,,,,,,,,,,,
"TID_I_UNDERSTAND","I Understand",,,,,,,,,,,,,,,,,,,,
"TID_CANT_ATTACK_BASE_UNDER_ATTACK","Cannot attack – someone else is attacking this base!",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_BUTTON_GOTO_SHOP","Go to Shop",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_GO_SHOP_TITLE","Not enough Gems!",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_GO_SHOP_TEXT","You're out of Gems. Visit the Shop to get some more!",,,,,,,,,,,,,,,,,,,,
"TID_SHUTDOWN_STARTED","Rush Wars is closing for a short maintenance break in 5 minutes – attacking is disabled during the break",,,,,,,,,,,,,,,,,,,,
"TID_INVITE_FRIEND","INVITE FRIEND",,,,,,,,,,,,,,,,,,,,
"TID_FRIEND_INVITE_POST_MESSAGE","Click this link to add as friend in Rush Wars!",,,,,,,,,,,,,,,,,,,,
"TID_FRIEND_INVITE_POST_TITLE","Invite a friend!",,,,,,,,,,,,,,,,,,,,
"TID_INVITE_COPIED_TO_CLIPBOARD","Invite link copied to clipboard!",,,,,,,,,,,,,,,,,,,,
"TID_INVITE_COPIED_TO_CLIPBOARD_CONFIRM","OK",,,,,,,,,,,,,,,,,,,,
"TID_PLAYBACK_SPEED","Battle Speed",,,,,,,,,,,,,,,,,,,,
"TID_REMOVE","Remove",,,,,,,,,,,,,,,,,,,,
"TID_REMOVE_FRIEND_CONFIRMATION_TITLE","Remove <name>",,,,,,,,,,,,,,,,,,,,
"TID_REMOVE_FRIEND_CONFIRMATION","Remove <name> from your friends list?",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_GOLD_STORAGE_FULL","GOLD STORAGE FULL!",,,,,,,,,,,,,,,,,,,,
"TID_JOIN_REQUEST_NO_MESSAGE","I'd like to join your awesome Team please!",,,,,,,,,,,,,,,,,,,,
"TID_FREE_SUPPLY_NOT_UNLOCKED","FREE BOX delivery coming soon!",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_REROLL_TITLE","Refresh Cards",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_REROLL_TEXT","Refresh ATTACK CARDS?",,,,,,,,,,,,,,,,,,,,
"TID_REFRESH_CARDS","Refresh Cards",,,,,,,,,,,,,,,,,,,,
"TID_ASSIGNING_NEW_ATTACK_CARDS","Assigning new\nattack cards!",,,,,,,,,,,,,,,,,,,,
"TID_TROOP_REFRESH_TXT_BATTLE_END_3","ATTACK CARDS REFRESH IN:",,,,,,,,,,,,,,,,,,,,
"TID_TROOP_REFRESH_TXT_BATTLE_END_2","ATTACK CARDS REFRESHED",,,,,,,,,,,,,,,,,,,,
"TID_YOU_FOUND_GOLDMINE_3","YOU FOUND A GOLD MINE!",,,,,,,,,,,,,,,,,,,,
"TID_FIND_NEW_GOLDMINE","FIND A NEW ONE",,,,,,,,,,,,,,,,,,,,
"TID_BUTTON_I_TAKE_IT","KEEP\nTHIS ONE",,,,,,,,,,,,,,,,,,,,
"TID_EXP_LEVEL_CHANGE_POPUP_TITLE","XP Levels Changed!",,,,,,,,,,,,,,,,,,,,
"TID_EXP_LEVEL_CHANGE_POPUP_TEXT","XP Levels will increase for most of the players – all levels with all of it's rewards awarded normally, no XP is lost!",,,,,,,,,,,,,,,,,,,,
"TID_CANT_SHOW_UNITS_ON_THIS_NODE","Advance further to see the units!",,,,,,,,,,,,,,,,,,,,
"TID_DOMINATION_CANT_SCOUT","Scout available when your Team has advanced further on the map!",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_CHANGE_LOCATION_TITLE","FIND NEW GOLD MINE",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_CHANGE_LOCATION_TEXT","Find a new GOLD MINE and refresh your DEFENSE CARDS?",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_CLAN_FULL_TITLE","Team Full",,,,,,,,,,,,,,,,,,,,
"TID_CONFIRM_CLAN_FULL","Unable to join <clan>. The Team is full!",,,,,,,,,,,,,,,,,,,,
"TID_ASSIGNING_DEFENCE_CARDS","Assigning new defense cards!",,,,,,,,,,,,,,,,,,,,
"TID_MAX_LOOT_REACHED","GOLD LOOT CAP REACHED!",,,,,,,,,,,,,,,,,,,,
"TID_RETRAIN_LAST_SQUAD","RETRAIN\nLAST\nSQUAD",,,,,,,,,,,,,,,,,,,,
"TID_REFRESHING_CARDS_BE_PATIENT","Refreshing ATTACK CARDS, please be patient...",,,,,,,,,,,,,,,,,,,,
"TID_FINDING_NEW_GOLD_MINE_BE_PATIENT","Finding new GOLD MINE, please be patient...",,,,,,,,,,,,,,,,,,,,
"TID_NEW_MESSAGES","NEW MESSAGES",,,,,,,,,,,,,,,,,,,,
"TID_CHEST_NEW_CARD_UNLOCKED","NEW CARD\nUNLOCKED!",,,,,,,,,,,,,,,,,,,,
"TID_NICE","NICE!",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_CARDS_RARES","Rares",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_CARDS_EPICS","Epics",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_CARDS_COMMANDERS","Commanders",,,,,,,,,,,,,,,,,,,,
"TID_SHOP_BOX_CONTAINS_CARDS","CARDS",,,,,,,,,,,,,,,,,,,,
"TID_DOMINATION_ATTACK_TITLE","ATTACK <name>",,,,,,,,,,,,,,,,,,,,
"TID_CARDS_REFRESH_IN","CARDS REFRESH IN:",,,,,,,,,,,,,,,,,,,,
"TID_GOLDMINE_FULL","FULL!",,,,,,,,,,,,,,,,,,,,
"TID_CHANCE_OF","CHANCE OF",,,,,,,,,,,,,,,,,,,,
"TID_CHANCE_1_IN_X_BOXES","1 in <num> boxes contain a <name> CARD!",,,,,,,,,,,,,,,,,,,,
"TID_CHANCE_1_IN_X_BOXES_2","1 in <num> boxes contain an <name> CARD!",,,,,,,,,,,,,,,,,,,,
